"","id","wave","friends","popular","actfare","friends_z","popular_z"
"4156","08g26",2,0,0,0,-0.691689373881164,-0.734821512733166
"4157","08g26",3,0.142857142857143,0.2,0,-0.548832231024021,-0.534821512733166
"4158","08g26",4,0,0,0,-0.691689373881164,-0.734821512733166
"4159","08g27",1,0,0,0,-0.691689373881164,-0.734821512733166
"4160","08g27",2,0,0,0,-0.691689373881164,-0.734821512733166
"4161","08g27",3,0.4,0.2,0,-0.291689373881164,-0.534821512733166
"4162","08g27",4,0,0,0,-0.691689373881164,-0.734821512733166
"4163","08g28",1,0,0,0,-0.691689373881164,-0.734821512733166
"4164","08g28",2,0,0,0,-0.691689373881164,-0.734821512733166
"4165","08g28",3,0.166666666666667,0.2,0,-0.525022707214497,-0.534821512733166
"4166","08g28",4,0,0,0,-0.691689373881164,-0.734821512733166
"4167","08g29",1,0,0,0,-0.691689373881164,-0.734821512733166
"4168","08g29",2,0,0,0,-0.691689373881164,-0.734821512733166
"4169","08g29",3,0.166666666666667,0.2,0,-0.525022707214497,-0.534821512733166
"4170","08g29",4,0,0,0,-0.691689373881164,-0.734821512733166
"4171","08g3",1,0,0,0,-0.691689373881164,-0.734821512733166
"4172","08g3",2,0.3,0,0,-0.391689373881164,-0.734821512733166
"4173","08g3",3,0.272727272727273,0.2,0,-0.418962101153891,-0.534821512733166
"4174","08g3",4,0.125,0,0,-0.566689373881164,-0.734821512733166
"4175","08g30",1,0,0,0,-0.691689373881164,-0.734821512733166
"4176","08g30",2,0,0,0,-0.691689373881164,-0.734821512733166
"4177","08g30",3,0.4,0.166666666666667,0,-0.291689373881164,-0.568154846066499
"4178","08g30",4,0,0,0,-0.691689373881164,-0.734821512733166
"4179","08g4",1,0.166666666666667,0,0,-0.525022707214497,-0.734821512733166
"4180","08g4",2,0.2,0,0,-0.491689373881164,-0.734821512733166
"4181","08g4",3,0.2,0.2,0,-0.491689373881164,-0.534821512733166
"4182","08g4",4,0,0,0,-0.691689373881164,-0.734821512733166
"4183","08g5",1,0,0,0,-0.691689373881164,-0.734821512733166
"4184","08g5",2,0,0,0,-0.691689373881164,-0.734821512733166
"4185","08g5",3,0.125,0.2,0,-0.566689373881164,-0.534821512733166
"4186","08g5",4,0,0,0,-0.691689373881164,-0.734821512733166
"4187","08g6",1,0,0,0,-0.691689373881164,-0.734821512733166
"4188","08g6",2,0,0,0,-0.691689373881164,-0.734821512733166
"4189","08g6",3,0.1,0.2,1,-0.591689373881164,-0.534821512733166
"4190","08g6",4,0,0,0,-0.691689373881164,-0.734821512733166
"4191","08g7",1,0,0,0,-0.691689373881164,-0.734821512733166
"4192","08g7",2,0,0,0,-0.691689373881164,-0.734821512733166
"4193","08g7",3,0,0.2,0,-0.691689373881164,-0.534821512733166
"4194","08g7",4,0,0,0,-0.691689373881164,-0.734821512733166
"4195","08g8",1,0,0,0,-0.691689373881164,-0.734821512733166
"4196","08g8",2,0,0,0,-0.691689373881164,-0.734821512733166
"4197","08g8",3,0.5,0.166666666666667,0,-0.191689373881164,-0.568154846066499
"4198","08g8",4,0.2,0,0,-0.491689373881164,-0.734821512733166
"4199","08g9",1,0,0,0,-0.691689373881164,-0.734821512733166
"4200","08g9",2,0,0,1,-0.691689373881164,-0.734821512733166
"4201","08g9",3,0,0.2,0,-0.691689373881164,-0.534821512733166
"4202","08g9",4,1,0,0,0.308310626118836,-0.734821512733166
"4203","08h1",1,0,0,0,-0.691689373881164,-0.734821512733166
"4204","08h1",2,0,0,0,-0.691689373881164,-0.734821512733166
"4205","08h1",3,0,0,0,-0.691689373881164,-0.734821512733166
"4206","08h10",1,0,0,0,-0.691689373881164,-0.734821512733166
"4207","08h10",2,0,0,0,-0.691689373881164,-0.734821512733166
"4208","08h10",3,0,0,0,-0.691689373881164,-0.734821512733166
"4209","08h10",4,0,0,0,-0.691689373881164,-0.734821512733166
"4210","08h12",1,0.111111111111111,0,0,-0.580578262770053,-0.734821512733166
"4211","08h12",2,0,0,1,-0.691689373881164,-0.734821512733166
"4212","08h12",3,0,0,0,-0.691689373881164,-0.734821512733166
"4213","08h12",4,0.166666666666667,0,0,-0.525022707214497,-0.734821512733166
"4214","08h14",2,0.2,0,0,-0.491689373881164,-0.734821512733166
"4215","08h14",4,0,0,1,-0.691689373881164,-0.734821512733166
"4216","08h16",1,0,0,1,-0.691689373881164,-0.734821512733166
"4217","08h16",2,0,0,0,-0.691689373881164,-0.734821512733166
"4218","08h16",3,0,0,0,-0.691689373881164,-0.734821512733166
"4219","08h16",4,0,0,0,-0.691689373881164,-0.734821512733166
"4220","08h17",1,0,0,0,-0.691689373881164,-0.734821512733166
"4221","08h17",2,0,0,0,-0.691689373881164,-0.734821512733166
"4222","08h17",3,0,0,0,-0.691689373881164,-0.734821512733166
"4223","08h17",4,0,0,0,-0.691689373881164,-0.734821512733166
"4224","08h18",1,0,0,0,-0.691689373881164,-0.734821512733166
"4225","08h18",2,0,0,0,-0.691689373881164,-0.734821512733166
"4226","08h18",3,0,0,0,-0.691689373881164,-0.734821512733166
"4227","08h18",4,0,0,0,-0.691689373881164,-0.734821512733166
"4228","08h19",1,0,0,0,-0.691689373881164,-0.734821512733166
"4229","08h19",2,0,0,0,-0.691689373881164,-0.734821512733166
"4230","08h19",3,0.142857142857143,0,0,-0.548832231024021,-0.734821512733166
"4231","08h19",4,0.222222222222222,0,0,-0.469467151658942,-0.734821512733166
"4232","08h2",1,0,0,0,-0.691689373881164,-0.734821512733166
"4233","08h2",2,0.25,0,0,-0.441689373881164,-0.734821512733166
"4234","08h2",3,0,0,0,-0.691689373881164,-0.734821512733166
"4235","08h2",4,0,0,0,-0.691689373881164,-0.734821512733166
"4236","08h20",1,0,0,0,-0.691689373881164,-0.734821512733166
"4237","08h20",2,0.125,0,0,-0.566689373881164,-0.734821512733166
"4238","08h20",3,0,0,0,-0.691689373881164,-0.734821512733166
"4239","08h20",4,0.125,0,0,-0.566689373881164,-0.734821512733166
"4240","08h21",1,0,0,0,-0.691689373881164,-0.734821512733166
"4241","08h21",2,0,0,0,-0.691689373881164,-0.734821512733166
"4242","08h21",3,0,0,1,-0.691689373881164,-0.734821512733166
"4243","08h21",4,0,0,0,-0.691689373881164,-0.734821512733166
"4244","08h22",1,0.2,0,0,-0.491689373881164,-0.734821512733166
"4245","08h22",2,0,0,0,-0.691689373881164,-0.734821512733166
"4246","08h22",3,0,0,0,-0.691689373881164,-0.734821512733166
"4247","08h22",4,0,0,0,-0.691689373881164,-0.734821512733166
"4248","08h24",1,0,0,0,-0.691689373881164,-0.734821512733166
"4249","08h24",2,0,0,0,-0.691689373881164,-0.734821512733166
"4250","08h24",3,0.1,0,0,-0.591689373881164,-0.734821512733166
"4251","08h24",4,0.125,0,0,-0.566689373881164,-0.734821512733166
"4252","08h25",1,0,0,0,-0.691689373881164,-0.734821512733166
"4253","08h25",2,0,0,0,-0.691689373881164,-0.734821512733166
"4254","08h25",3,0,0,0,-0.691689373881164,-0.734821512733166
"4255","08h25",4,0,0,0,-0.691689373881164,-0.734821512733166
"4256","08h3",1,0,0,0,-0.691689373881164,-0.734821512733166
"4257","08h3",2,0.333333333333333,0,0,-0.358356040547831,-0.734821512733166
"4258","08h3",3,0,0,0,-0.691689373881164,-0.734821512733166
"4259","08h3",4,0,0,1,-0.691689373881164,-0.734821512733166
"4260","08h4",1,0.2,0,0,-0.491689373881164,-0.734821512733166
"4261","08h4",2,0.125,0,0,-0.566689373881164,-0.734821512733166
"4262","08h4",3,0,0,0,-0.691689373881164,-0.734821512733166
"4263","08h4",4,0,0,0,-0.691689373881164,-0.734821512733166
"4264","08h6",1,0.25,0,0,-0.441689373881164,-0.734821512733166
"4265","08h6",2,0,0,0,-0.691689373881164,-0.734821512733166
"4266","08h6",3,0,0,0,-0.691689373881164,-0.734821512733166
"4267","08h6",4,0,0,0,-0.691689373881164,-0.734821512733166
"4268","08h7",1,0.111111111111111,0,0,-0.580578262770053,-0.734821512733166
"4269","08h7",2,0.0909090909090909,0,0,-0.600780282972073,-0.734821512733166
"4270","08h7",3,0,0,0,-0.691689373881164,-0.734821512733166
"4271","08h7",4,0,0,0,-0.691689373881164,-0.734821512733166
"4272","08i1",1,0,0,0,-0.691689373881164,-0.734821512733166
"4273","08i1",3,0,0,0,-0.691689373881164,-0.734821512733166
"4274","08i1",4,0,0.2,0,-0.691689373881164,-0.534821512733166
"4275","08i10",1,0,0,0,-0.691689373881164,-0.734821512733166
"4276","08i10",3,0,0,0,-0.691689373881164,-0.734821512733166
"4277","08i10",4,0,0.2,0,-0.691689373881164,-0.534821512733166
"4278","08i11",1,0,0,0,-0.691689373881164,-0.734821512733166
"4279","08i11",3,0,0,0,-0.691689373881164,-0.734821512733166
"4280","08i11",4,0,0.2,0,-0.691689373881164,-0.534821512733166
"4281","08i12",1,0,0,0,-0.691689373881164,-0.734821512733166
"4282","08i12",3,0,0,0,-0.691689373881164,-0.734821512733166
"4283","08i12",4,0,0.2,0,-0.691689373881164,-0.534821512733166
"4284","08i13",1,0,0,0,-0.691689373881164,-0.734821512733166
"4285","08i13",3,0,0,0,-0.691689373881164,-0.734821512733166
"4286","08i13",4,0.5,0.2,0,-0.191689373881164,-0.534821512733166
"4287","08i14",1,0,0,0,-0.691689373881164,-0.734821512733166
"4288","08i14",3,0,0,0,-0.691689373881164,-0.734821512733166
"4289","08i14",4,0,0.2,0,-0.691689373881164,-0.534821512733166
"4290","08i15",1,0,0,0,-0.691689373881164,-0.734821512733166
"4291","08i15",3,0,0,0,-0.691689373881164,-0.734821512733166
"4292","08i15",4,0,0.2,0,-0.691689373881164,-0.534821512733166
"4293","08i17",1,0,0,0,-0.691689373881164,-0.734821512733166
"4294","08i17",3,0,0,0,-0.691689373881164,-0.734821512733166
"4295","08i17",4,0.333333333333333,0.2,0,-0.358356040547831,-0.534821512733166
"4296","08i18",1,0,0,0,-0.691689373881164,-0.734821512733166
"4297","08i18",3,0,0,0,-0.691689373881164,-0.734821512733166
"4298","08i18",4,0,0.2,0,-0.691689373881164,-0.534821512733166
"4299","08i19",4,0,0.2,0,-0.691689373881164,-0.534821512733166
"4300","08i20",1,0,0,0,-0.691689373881164,-0.734821512733166
"4301","08i20",3,0,0,0,-0.691689373881164,-0.734821512733166
"4302","08i20",4,0,0.2,0,-0.691689373881164,-0.534821512733166
"4303","08i21",3,0,0,0,-0.691689373881164,-0.734821512733166
"4304","08i21",4,0,0.2,0,-0.691689373881164,-0.534821512733166
"4305","08i23",1,0,0,0,-0.691689373881164,-0.734821512733166
"4306","08i23",3,0,0,0,-0.691689373881164,-0.734821512733166
"4307","08i23",4,0,0.2,0,-0.691689373881164,-0.534821512733166
"4308","08i24",1,0,0,0,-0.691689373881164,-0.734821512733166
"4309","08i24",3,0,0,0,-0.691689373881164,-0.734821512733166
"4310","08i24",4,0,0.2,0,-0.691689373881164,-0.534821512733166
"4311","08i25",1,0,0,0,-0.691689373881164,-0.734821512733166
"4312","08i25",3,0,0,0,-0.691689373881164,-0.734821512733166
"4313","08i25",4,0,0.2,0,-0.691689373881164,-0.534821512733166
"4314","08i26",1,0,0,0,-0.691689373881164,-0.734821512733166
"4315","08i26",3,0,0,0,-0.691689373881164,-0.734821512733166
"4316","08i26",4,0.333333333333333,0.2,1,-0.358356040547831,-0.534821512733166
"4317","08i27",1,0,0,0,-0.691689373881164,-0.734821512733166
"4318","08i27",3,0,0,0,-0.691689373881164,-0.734821512733166
"4319","08i27",4,0,0.2,0,-0.691689373881164,-0.534821512733166
"4320","08i28",1,0,0,0,-0.691689373881164,-0.734821512733166
"4321","08i28",3,0,0,0,-0.691689373881164,-0.734821512733166
"4322","08i28",4,0.25,0.2,0,-0.441689373881164,-0.534821512733166
"4323","08i3",1,0,0,NA,-0.691689373881164,-0.734821512733166
"4324","08i3",3,0,0,0,-0.691689373881164,-0.734821512733166
"4325","08i3",4,0,0.2,0,-0.691689373881164,-0.534821512733166
"4326","08i4",3,0,0,0,-0.691689373881164,-0.734821512733166
"4327","08i4",4,0,0.2,0,-0.691689373881164,-0.534821512733166
"4328","08i5",1,0,0,0,-0.691689373881164,-0.734821512733166
"4329","08i5",3,0,0,0,-0.691689373881164,-0.734821512733166
"4330","08i5",4,0,0.2,1,-0.691689373881164,-0.534821512733166
"4331","08i6",1,0,0,0,-0.691689373881164,-0.734821512733166
"4332","08i6",3,0,0,0,-0.691689373881164,-0.734821512733166
"4333","08i6",4,0,0.2,0,-0.691689373881164,-0.534821512733166
"4334","08i7",1,0,0,0,-0.691689373881164,-0.734821512733166
"4335","08i7",3,0,0,0,-0.691689373881164,-0.734821512733166
"4336","08i7",4,0,0.2,0,-0.691689373881164,-0.534821512733166
"4337","08i8",1,0,0,0,-0.691689373881164,-0.734821512733166
"4338","08i8",3,0,0,0,-0.691689373881164,-0.734821512733166
"4339","08i8",4,0.142857142857143,0.2,0,-0.548832231024021,-0.534821512733166
"4340","08i9",1,0,0,0,-0.691689373881164,-0.734821512733166
"4341","08i9",3,0,0,0,-0.691689373881164,-0.734821512733166
"4342","08i9",4,0.2,0.2,0,-0.491689373881164,-0.534821512733166
"4343","08j10",1,0,0.25,0,-0.691689373881164,-0.484821512733166
"4344","08j10",2,0,0.25,0,-0.691689373881164,-0.484821512733166
"4345","08j10",3,0,0,0,-0.691689373881164,-0.734821512733166
"4346","08j10",4,0,0,0,-0.691689373881164,-0.734821512733166
"4347","08j11",1,0.25,0.25,0,-0.441689373881164,-0.484821512733166
"4348","08j11",2,0,0.25,0,-0.691689373881164,-0.484821512733166
"4349","08j11",3,0.25,0,0,-0.441689373881164,-0.734821512733166
"4350","08j11",4,0,0,0,-0.691689373881164,-0.734821512733166
"4351","08j12",1,0.2,0.25,0,-0.491689373881164,-0.484821512733166
"4352","08j12",2,0,0.25,0,-0.691689373881164,-0.484821512733166
"4353","08j12",3,0,0,0,-0.691689373881164,-0.734821512733166
"4354","08j12",4,0,0,0,-0.691689373881164,-0.734821512733166
"4355","08j14",1,0,0.25,0,-0.691689373881164,-0.484821512733166
"4356","08j14",2,0,0.25,0,-0.691689373881164,-0.484821512733166
"4357","08j14",3,0.25,0,0,-0.441689373881164,-0.734821512733166
"4358","08j14",4,0,0,0,-0.691689373881164,-0.734821512733166
"4359","08j15",1,0.25,0.25,0,-0.441689373881164,-0.484821512733166
"4360","08j15",2,0,0.25,0,-0.691689373881164,-0.484821512733166
"4361","08j15",3,0.166666666666667,0,0,-0.525022707214497,-0.734821512733166
"4362","08j15",4,0,0,0,-0.691689373881164,-0.734821512733166
"4363","08j16",1,0.333333333333333,0.25,0,-0.358356040547831,-0.484821512733166
"4364","08j16",2,0,0.25,0,-0.691689373881164,-0.484821512733166
"4365","08j16",3,0,0,0,-0.691689373881164,-0.734821512733166
"4366","08j16",4,0,0,0,-0.691689373881164,-0.734821512733166
"4367","08j17",1,0.333333333333333,0.25,0,-0.358356040547831,-0.484821512733166
"4368","08j17",2,0.5,0.25,0,-0.191689373881164,-0.484821512733166
"4369","08j17",3,0.166666666666667,0,0,-0.525022707214497,-0.734821512733166
"4370","08j17",4,0,0,0,-0.691689373881164,-0.734821512733166
"4371","08j2",1,0,0.25,0,-0.691689373881164,-0.484821512733166
"4372","08j2",2,0.5,0.25,0,-0.191689373881164,-0.484821512733166
"4373","08j2",3,0,0,0,-0.691689373881164,-0.734821512733166
"4374","08j2",4,0,0,0,-0.691689373881164,-0.734821512733166
"4375","08j20",1,0,0.25,0,-0.691689373881164,-0.484821512733166
"4376","08j20",2,0.166666666666667,0.25,0,-0.525022707214497,-0.484821512733166
"4377","08j20",3,0,0,0,-0.691689373881164,-0.734821512733166
"4378","08j20",4,0,0,0,-0.691689373881164,-0.734821512733166
"4379","08j22",1,0.333333333333333,0.25,0,-0.358356040547831,-0.484821512733166
"4380","08j22",2,0,0.25,0,-0.691689373881164,-0.484821512733166
"4381","08j22",3,0.333333333333333,0,0,-0.358356040547831,-0.734821512733166
"4382","08j22",4,0,0,0,-0.691689373881164,-0.734821512733166
"4383","08j23",1,0.25,0.25,0,-0.441689373881164,-0.484821512733166
"4384","08j23",2,0,0.25,0,-0.691689373881164,-0.484821512733166
"4385","08j23",3,0,0,0,-0.691689373881164,-0.734821512733166
"4386","08j23",4,0,0,0,-0.691689373881164,-0.734821512733166
"4387","08j26",1,0,0.25,1,-0.691689373881164,-0.484821512733166
"4388","08j26",2,0,0.25,0,-0.691689373881164,-0.484821512733166
"4389","08j26",3,0,0,1,-0.691689373881164,-0.734821512733166
"4390","08j26",4,0,0,0,-0.691689373881164,-0.734821512733166
"4391","08j3",1,0,0.25,0,-0.691689373881164,-0.484821512733166
"4392","08j3",2,0.2,0.25,0,-0.491689373881164,-0.484821512733166
"4393","08j3",3,0,0,0,-0.691689373881164,-0.734821512733166
"4394","08j3",4,0,0,0,-0.691689373881164,-0.734821512733166
"4395","08j4",1,0,0.25,0,-0.691689373881164,-0.484821512733166
"4396","08j4",2,0,0.25,0,-0.691689373881164,-0.484821512733166
"4397","08j4",3,0,0,0,-0.691689373881164,-0.734821512733166
"4398","08j4",4,0,0,0,-0.691689373881164,-0.734821512733166
"4399","08j5",1,0,0.25,0,-0.691689373881164,-0.484821512733166
"4400","08j5",2,0.333333333333333,0.25,0,-0.358356040547831,-0.484821512733166
"4401","08j5",3,0,0,0,-0.691689373881164,-0.734821512733166
"4402","08j5",4,0,0,0,-0.691689373881164,-0.734821512733166
"4403","08j6",1,0.2,0.25,0,-0.491689373881164,-0.484821512733166
"4404","08j6",2,0.4,0.25,0,-0.291689373881164,-0.484821512733166
"4405","08j6",3,0.166666666666667,0,0,-0.525022707214497,-0.734821512733166
"4406","08j6",4,0,0,0,-0.691689373881164,-0.734821512733166
"4407","08j7",1,0.333333333333333,0.25,0,-0.358356040547831,-0.484821512733166
"4408","08j7",2,0,0.25,0,-0.691689373881164,-0.484821512733166
"4409","08j7",3,0,0,0,-0.691689373881164,-0.734821512733166
"4410","08j7",4,0,0,0,-0.691689373881164,-0.734821512733166
"4411","08j8",1,0,0.25,0,-0.691689373881164,-0.484821512733166
"4412","08j8",2,0,0.25,0,-0.691689373881164,-0.484821512733166
"4413","08j8",3,0,0,0,-0.691689373881164,-0.734821512733166
"4414","08j8",4,0,0,0,-0.691689373881164,-0.734821512733166
"4415","08j9",1,0.333333333333333,0.25,0,-0.358356040547831,-0.484821512733166
"4416","08j9",2,0,0.25,0,-0.691689373881164,-0.484821512733166
"4417","08j9",3,0.333333333333333,0,0,-0.358356040547831,-0.734821512733166
"4418","08j9",4,0,0,0,-0.691689373881164,-0.734821512733166
"4419","08k1",1,0,0,0,-0.691689373881164,-0.734821512733166
"4420","08k1",2,0,0,0,-0.691689373881164,-0.734821512733166
"4421","08k1",3,0,0,0,-0.691689373881164,-0.734821512733166
"4422","08k1",4,0,0,0,-0.691689373881164,-0.734821512733166
"4423","08k10",1,0.111111111111111,0,0,-0.580578262770053,-0.734821512733166
"4424","08k10",2,0.25,0,0,-0.441689373881164,-0.734821512733166
"4425","08k10",3,0,0,0,-0.691689373881164,-0.734821512733166
"4426","08k10",4,0,0,0,-0.691689373881164,-0.734821512733166
"4427","08k11",1,0.166666666666667,0,0,-0.525022707214497,-0.734821512733166
"4428","08k11",2,0,0,0,-0.691689373881164,-0.734821512733166
"4429","08k11",3,0,0,0,-0.691689373881164,-0.734821512733166
"4430","08k11",4,0.166666666666667,0,0,-0.525022707214497,-0.734821512733166
"4431","08k12",1,0.666666666666667,0,0,-0.025022707214497,-0.734821512733166
"4432","08k12",2,0.5,0,0,-0.191689373881164,-0.734821512733166
"4433","08k12",3,1,0,0,0.308310626118836,-0.734821512733166
"4434","08k12",4,0.5,0,0,-0.191689373881164,-0.734821512733166
"4435","08k13",1,0,0,0,-0.691689373881164,-0.734821512733166
"4436","08k13",2,0,0,0,-0.691689373881164,-0.734821512733166
"4437","08k13",3,0,0,0,-0.691689373881164,-0.734821512733166
"4438","08k13",4,0,0,0,-0.691689373881164,-0.734821512733166
"4439","08k14",1,0,0,0,-0.691689373881164,-0.734821512733166
"4440","08k14",2,0.166666666666667,0,0,-0.525022707214497,-0.734821512733166
"4441","08k14",3,0,0,0,-0.691689373881164,-0.734821512733166
"4442","08k14",4,0.125,0,0,-0.566689373881164,-0.734821512733166
"4443","08k15",1,0.2,0,0,-0.491689373881164,-0.734821512733166
"4444","08k15",2,0.1,0,0,-0.591689373881164,-0.734821512733166
"4445","08k15",3,0,0,0,-0.691689373881164,-0.734821512733166
"4446","08k15",4,0,0,0,-0.691689373881164,-0.734821512733166
"4447","08k16",1,0.166666666666667,0,0,-0.525022707214497,-0.734821512733166
"4448","08k16",2,0,0,0,-0.691689373881164,-0.734821512733166
"4449","08k16",3,0,0,0,-0.691689373881164,-0.734821512733166
"4450","08k16",4,0,0,0,-0.691689373881164,-0.734821512733166
"4451","08k17",1,0,0,0,-0.691689373881164,-0.734821512733166
"4452","08k17",2,0,0,1,-0.691689373881164,-0.734821512733166
"4453","08k17",3,0.166666666666667,0,0,-0.525022707214497,-0.734821512733166
"4454","08k17",4,0.25,0,0,-0.441689373881164,-0.734821512733166
"4455","08k18",1,0.5,0,1,-0.191689373881164,-0.734821512733166
"4456","08k18",2,0.333333333333333,0,0,-0.358356040547831,-0.734821512733166
"4457","08k18",3,0.2,0,1,-0.491689373881164,-0.734821512733166
"4458","08k18",4,0,0,1,-0.691689373881164,-0.734821512733166
"4459","08k19",1,0,0,0,-0.691689373881164,-0.734821512733166
"4460","08k19",2,0,0,0,-0.691689373881164,-0.734821512733166
"4461","08k19",3,0,0,0,-0.691689373881164,-0.734821512733166
"4462","08k19",4,0,0,0,-0.691689373881164,-0.734821512733166
"4463","08k2",1,0,0,0,-0.691689373881164,-0.734821512733166
"4464","08k2",2,0,0,0,-0.691689373881164,-0.734821512733166
"4465","08k2",3,0,0,0,-0.691689373881164,-0.734821512733166
"4466","08k2",4,0,0,1,-0.691689373881164,-0.734821512733166
"4467","08k20",1,0.125,0,0,-0.566689373881164,-0.734821512733166
"4468","08k20",2,0,0,0,-0.691689373881164,-0.734821512733166
"4469","08k20",3,0,0,0,-0.691689373881164,-0.734821512733166
"4470","08k20",4,0,0,0,-0.691689373881164,-0.734821512733166
"4471","08k21",1,0.5,0,0,-0.191689373881164,-0.734821512733166
"4472","08k21",2,0,0,0,-0.691689373881164,-0.734821512733166
"4473","08k21",3,0,0,0,-0.691689373881164,-0.734821512733166
"4474","08k21",4,0.25,0,0,-0.441689373881164,-0.734821512733166
"4475","08k22",1,0,0,0,-0.691689373881164,-0.734821512733166
"4476","08k22",2,0,0,0,-0.691689373881164,-0.734821512733166
"4477","08k22",3,0,0,0,-0.691689373881164,-0.734821512733166
"4478","08k22",4,0,0,0,-0.691689373881164,-0.734821512733166
"4479","08k23",1,0.333333333333333,0,1,-0.358356040547831,-0.734821512733166
"4480","08k23",2,0,0,1,-0.691689373881164,-0.734821512733166
"4481","08k23",3,0.2,0,1,-0.491689373881164,-0.734821512733166
"4482","08k23",4,0.5,0,0,-0.191689373881164,-0.734821512733166
"4483","08k24",1,0,0,0,-0.691689373881164,-0.734821512733166
"4484","08k24",2,0.25,0,0,-0.441689373881164,-0.734821512733166
"4485","08k24",3,0,0,0,-0.691689373881164,-0.734821512733166
"4486","08k24",4,0.333333333333333,0,0,-0.358356040547831,-0.734821512733166
"4487","08k25",1,0,0,0,-0.691689373881164,-0.734821512733166
"4488","08k25",2,0.5,0,0,-0.191689373881164,-0.734821512733166
"4489","08k25",3,0.166666666666667,0,0,-0.525022707214497,-0.734821512733166
"4490","08k25",4,0.5,0,0,-0.191689373881164,-0.734821512733166
"4491","08k26",1,0,0,0,-0.691689373881164,-0.734821512733166
"4492","08k26",2,0,0,0,-0.691689373881164,-0.734821512733166
"4493","08k26",3,0,0,0,-0.691689373881164,-0.734821512733166
"4494","08k26",4,0.181818181818182,0,0,-0.509871192062982,-0.734821512733166
"4495","08k27",1,0,0,0,-0.691689373881164,-0.734821512733166
"4496","08k27",2,0,0,0,-0.691689373881164,-0.734821512733166
"4497","08k27",3,0,0,0,-0.691689373881164,-0.734821512733166
"4498","08k27",4,0,0,0,-0.691689373881164,-0.734821512733166
"4499","08k3",1,0.25,0,0,-0.441689373881164,-0.734821512733166
"4500","08k3",2,0,0,0,-0.691689373881164,-0.734821512733166
"4501","08k3",3,0,0,0,-0.691689373881164,-0.734821512733166
"4502","08k3",4,0.333333333333333,0,0,-0.358356040547831,-0.734821512733166
"4503","08k5",1,0,0,0,-0.691689373881164,-0.734821512733166
"4504","08k5",2,0,0,0,-0.691689373881164,-0.734821512733166
"4505","08k5",3,0,0,0,-0.691689373881164,-0.734821512733166
"4506","08k5",4,0,0,0,-0.691689373881164,-0.734821512733166
"4507","08k6",1,0,0,0,-0.691689373881164,-0.734821512733166
"4508","08k6",2,0,0,0,-0.691689373881164,-0.734821512733166
"4509","08k6",3,0,0,0,-0.691689373881164,-0.734821512733166
"4510","08k6",4,0,0,0,-0.691689373881164,-0.734821512733166
"4511","08k7",1,0,0,0,-0.691689373881164,-0.734821512733166
"4512","08k7",2,0,0,0,-0.691689373881164,-0.734821512733166
"4513","08k7",3,0,0,0,-0.691689373881164,-0.734821512733166
"4514","08k7",4,0,0,0,-0.691689373881164,-0.734821512733166
"4515","08k8",1,0.2,0,0,-0.491689373881164,-0.734821512733166
"4516","08k8",2,0,0,0,-0.691689373881164,-0.734821512733166
"4517","08k8",3,0,0,0,-0.691689373881164,-0.734821512733166
"4518","08k8",4,0,0,1,-0.691689373881164,-0.734821512733166
"4519","08l1",1,0,0,0,-0.691689373881164,-0.734821512733166
"4520","08l1",2,0.25,0.5,0,-0.441689373881164,-0.234821512733166
"4521","08l1",3,0,0.25,0,-0.691689373881164,-0.484821512733166
"4522","08l1",4,0,0,0,-0.691689373881164,-0.734821512733166
"4523","08l10",1,0.2,0,0,-0.491689373881164,-0.734821512733166
"4524","08l10",2,1,0.5,0,0.308310626118836,-0.234821512733166
"4525","08l10",3,0.2,0.25,0,-0.491689373881164,-0.484821512733166
"4526","08l10",4,0.142857142857143,0,0,-0.548832231024021,-0.734821512733166
"4527","08l12",1,0,0,1,-0.691689373881164,-0.734821512733166
"4528","08l12",2,0.166666666666667,0.5,1,-0.525022707214497,-0.234821512733166
"4529","08l12",3,0,0.25,0,-0.691689373881164,-0.484821512733166
"4530","08l12",4,0.142857142857143,0,0,-0.548832231024021,-0.734821512733166
"4531","08l13",1,0,0,0,-0.691689373881164,-0.734821512733166
"4532","08l13",2,0.5,0.5,0,-0.191689373881164,-0.234821512733166
"4533","08l13",3,1,0.25,0,0.308310626118836,-0.484821512733166
"4534","08l13",4,0,0,0,-0.691689373881164,-0.734821512733166
"4535","08l16",1,0,0,0,-0.691689373881164,-0.734821512733166
"4536","08l16",2,0.25,0.5,0,-0.441689373881164,-0.234821512733166
"4537","08l16",3,0,0.25,0,-0.691689373881164,-0.484821512733166
"4538","08l16",4,0,0,0,-0.691689373881164,-0.734821512733166
"4539","08l17",1,0,0,0,-0.691689373881164,-0.734821512733166
"4540","08l17",2,0.25,0.5,0,-0.441689373881164,-0.234821512733166
"4541","08l17",3,0.333333333333333,0.25,0,-0.358356040547831,-0.484821512733166
"4542","08l17",4,0.25,0,0,-0.441689373881164,-0.734821512733166
"4543","08l18",1,0,0,0,-0.691689373881164,-0.734821512733166
"4544","08l18",2,0.333333333333333,0.5,0,-0.358356040547831,-0.234821512733166
"4545","08l18",3,0.4,0.25,0,-0.291689373881164,-0.484821512733166
"4546","08l18",4,0,0,0,-0.691689373881164,-0.734821512733166
"4547","08l19",1,0,0,0,-0.691689373881164,-0.734821512733166
"4548","08l19",2,0.333333333333333,0.5,0,-0.358356040547831,-0.234821512733166
